id,title,publishedAt,description,viewCount,subscriberCount,videoCount,retrievedAt,viewCountPerVideo,age,viewCountPerYear
UCoVL5YOr2KdnYNspQf3s5uw,ኢትዮ ሰላም  Ethio Selam,2022-06-30T08:28:53.278299Z,"ስለ ሰላም እናወራለን!!!
ስለ ሰላም እንወያያለን!!!
ስለ ሰላም እንሞግታለን!!!

ኢትዮ-ሰላም በኢትዮጵያ ውስጥ አውንታዊ ሰላም ሰፍኖ ማየትን የሚፈልግ፤ የአገራችንን ማህበረ-ኢኮኖሚያዊና ፖለቲካዊ ጉዳዮች ከተለያዩ እይታዎች አንፃር የሚተነተኑበትና አውንታዊ ሰላምንና መረጋጋትን ሊያሰፍኑና ሊያመጡ የሚችሉ አማራጭ ሀሳቦች የሚቀርቡበት ነፃና ገለልተኛ ሚዲያ ነው።

ይህን እንቅስቃሴ ማበረታታትና በአገራችን አውንታዊ ሰላም ሰፍኖ ማየት የምትናፍቁ ሁሉ ሚዲያችንን ሰብስክራይብ በማድረግ ቤተሰብ እንዲሆኑንና በሚችሉት ሁሉ እንዲያግዙን ጥሪ እናደርጋለን።

Ethio-Selam is a free and independent media that seeks to analyze the socio-economic and political issues of our country from different perspectives and offers alternative ideas that can bring about positive peace and stability in our country Ethiopia.

We encourage all those who want to help for this movement and yearn to see the positive peace in our country to subscribe to our media and become a family and help us in any way you can.
",3208949,38400,125,2023-04-23T23:05:00Z,25671,0.81,3961665
UCvr6jA3WYOhXFUD2LKpqhQw,Ethio 360 Media,2019-06-04T17:59:54Z,"",236587160,588000,4076,2023-04-23T23:05:00Z,58043,3.89,60819321
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,2017-07-07T08:46:55Z,"Andafta Is Ethiopian multi-platform entertainment and media company ,Powered by its own proprietary technology. Andafta is the go-to source for tech, digital culture and entertainment content for its dedicated and influential audience around the nation as well for the globe.",271708588,890000,6041,2023-04-23T23:05:00Z,44977,5.79,46927217
UCxIn6j4tH1dVnqLd1WFvFNA,Abebe Belew,2012-08-23T23:11:19Z,ADDIS DIMTS Multimedia,31469170,155000,1079,2023-04-23T23:05:00Z,29165,10.66,2952079
UC-jwtt0RVJPNidr2Ja1_7yQ,MENELIK TELEVISION 3,2023-01-31T23:05:23.760720Z,News and Entertainment channel,342114,3460,165,2023-04-24T23:04:33Z,2073,0.23,1487452
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,2019-11-14T00:41:33.765580Z,"አደባባይ ሚዲያ በዩ.ኤስ አሜሪካ በቴክሳስ ጠቅላይ ግዛት የተቋቋመ ትርፍ አልባ (nonprofit Media) የሚዲያ ድርጅት ነው። በኢትዮጵያውያን እና በኢትዮጵያውያን-አሜሪካውያን የተቋቋመው አደባባይ ሚዲያ ሚዛናዊና የነጠረ እውነታ (fair, balanced and Fact-checked news and views) ላይ በማቅረብ ላይ የተመሠረተ ነው።",13058786,99400,914,2023-04-24T23:04:33Z,14287,3.44,3796158
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,2007-09-21T22:51:08Z,"",18072202,336000,1220,2023-04-24T23:04:33Z,14813,15.59,1159217
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,2018-09-02T14:01:50Z,"TMH’s mission is to enrich the lives of Tigray people by providing captivating media through nonpartisan journalism. TMH will promote community dialogue through exchanging information across different social, cultural, geographical, regional, and ideological boundaries. This dialogue will assist in TMH’s endeavor to enhance tolerance, social integration, and mutual coexistence among all east African people. ",155736411,352000,5535,2023-04-24T23:04:33Z,28136,4.64,33563881
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),2022-02-22T03:19:46.031340Z,"Ethiopian Media Services is publicly funded satellite television station broadcasting 24 hours of news, analysis, and entertainment programs to wider Ethiopian audience across the globe. Ethiopia, a country with a population of close to 120 million people,  Ethiopian Media Services will continue its relentless efforts to produce and broadcast quality programs covering a wide range of issues to its viewers/listeners in Ethiopia and globe.

",46320936,223000,1113,2023-04-24T23:04:33Z,41618,1.17,39590543
UCCk2vUhB0SyQhA6JXyjXHEg,EthioTube,2008-03-30T22:10:53Z,"Official YouTube Channel of EthioTube.

Current events, breaking news, entertainment, exclusive interviews and much more for all things Ethiopia.
",40389811,224000,1750,2023-04-24T23:04:33Z,23079,15.07,2680146
UCDXU7RuIQc0xRKJyP0ZTZaQ,Roha,2021-09-14T05:03:11.815220Z,"ሮሐ ቴቪ-የሀገሬው
ውድ የሮሐ ቴሌቪዥን ወዳጆች በዩቲዩብ ቻናላችን የሮሐ ብቻ የሆኑ ዕለታዊ ዜናዎች፤ የፖለቲካ  ትንታኔ ዝግጅት በየቀኑ፤ የትም ያልተሰሙ የህዝብ ድምጾችንና ወቅታዊ ልዩ ልዩ ማህበረሰብ ተኮር የመዝናኛ ዝግጅቶችን መከታተል ከእናንተ ከቤተሰቦቻችን የሚጠበቅ ነው፡፡ ‹‹ሮሐ ቴሌቪዥን የሀገሬው ነው›› ስንል የሮሐ ስራዎች ሁሉ በሀገሬነት የሚመዝኑና ባለቤታቸውም ሀገሬ የሆነው ኢትዮጵያዊ ሁሉ መሆኑን ለማሳወቅ ነው፡፡ አብዝታችሁ እንድትወዳጁንና እንድታበረታቱን እንጋብዛችኋለን፡፡
ሮሐ ቴቪ-የሀገሬው
",12153450,95800,1027,2023-04-24T23:04:33Z,11833,1.61,7548726
UCJ61rOk0c0b0COn0qOOo1aQ,Zara Media Network - ዛራ,2021-10-08T03:12:24.953742Z,"We serve with integrity and professionalism for justice, equality, freedom, and quality of life.",23162655,131000,468,2023-04-24T23:04:33Z,49492,1.54,15040685
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ,2021-09-14T20:20:04.908474Z,"Arat Kilo is newly established digital media outlet by the renowned and seasoned Ethiopian journalists. It's a hub for News, Analysis and Interviews.

Issues about current affairs, Politics and others in and around Ethiopia, Africa and the World will be addressed in detail.

Be subscribed, updated and informed with us.



#aratkilo
#aratkilomedia

",681534,16300,90,2023-04-24T23:04:33Z,7572,1.61,423313
UCPVr1rrKl8pXVFi-rrqzS1g,Reyot,2014-08-06T19:51:23Z,ርዕዮት የኢትዮጲያና ኢትዮጲያዊነትን ሁለንተና የሚቃኝ፣ የሀገርንና የህዝብን ጉዳዮች በብዙ መንገዶች ተደራሽ የሚያደርግ፣ በርካታ ዝግጅቶችና አቀራረቦች ያሉት የሚድያ ተቋም ነው፡፡  Reyot Media expounds on everything Ethiopian across multiple platforms and formats that our audience find wherever they are.,43988257,190000,2094,2023-04-24T23:04:33Z,21006,8.71,5050316
UCPmgFzP2ZPmdGjHxXjigJaw,Ashara Media - አሻራ ሚዲያ,2022-05-11T13:20:06.187435Z,"",3909122,39700,820,2023-04-24T23:04:33Z,4767,0.95,4114865
UCSYM-vgRrMYsZbG-Z7Kz0Pw,ESATtv Ethiopia,2018-05-10T17:30:16Z,"Ethiopian Satellite Television and Radio is the first publicly funded satellite television station broadcasting 24 hours of news, analysis, and entertainment programs to wider Ethiopian audience across the glob. Ethiopia, a country with a population of close to 110 million people,
ESAT will continue its relentless efforts to produce and broadcast quality programs covering a wide range of issues to its listeners in Ethiopia and glob.
",198757011,644000,8923,2023-04-24T23:04:33Z,22274,4.96,40071978
UCUOJQ0kAEqms79eY37hH-Jg,ETHIO 251 MEDIA,2021-01-17T15:07:48.315237Z,"#ተጨማሪ_መረጃዎችን_ከኢትዮ_251_የተለያዩ_የመረጃ_መረቦች_ያግኙ_እንዲሁም_ሀሳብና_አስተያየታሁን_በጽሁፍ_መልዕክት_ያድርሱን

ተጨማሪ መረጃዎችን ከኢትዮ 251 የተለያዩ የመረጃ መረቦች ያግኙ እንዲሁም ሀሳብና አስተያየታሁን በጽሁፍ መልዕክት ያድርሱን :-
በፌስቡክ https: https://www.facebook.com/ethio251
በቴሌግራም https://t.me/ethio251media
ዩቱዩብ https://youtube.com/c/ETHIO251MEDIA


እናመሰግናለን

https://www.youtube.com/channel/UCN300jmMg6DsO2wECkleq0w
ETHIO 251 MEDIA is an independent media offering you News, Political Analysis and Information feeds from Addis Ababa, Ethiopia.

Enjoy our wide collection of Ethiopian, African and worldwide News and more contents by subscribing to our channel.
",14297466,113000,938,2023-04-24T23:04:33Z,15242,2.27,6298443
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,2022-01-03T13:41:52.318843Z,"",6086041,44200,1027,2023-04-24T23:04:33Z,5926,1.3,4681570
UCZvMKrP8XmP9GAHMloucOaA,Mengizem Media ምንጊዜም ሚዲያ,2012-02-08T02:13:27Z,"Mengizem media is a media that focuses on Ethiopian political,economic and social issues.",3777773,31700,1354,2023-04-24T23:04:33Z,2790,11.21,337000
UC_f89AbX5NPU77YaoaSKRSg,Terara Network,2020-09-26T06:58:30.652446Z,"We were founded on September 26, 2020 by vetran Ethiopian journalist Tamerat Negera Feyisa as a platform for exploring, defining & promoting Ethiopianist ideas through quality web based journalism & commentary. Terara aspires to discuss issues in Politics, Economics, Education, Arts & Letters of Ethiopia & the greater horn. The seed money to start Terara was raised by Tamerat’s friend, Tariku Geleta through crowd funding campaign on December 8, 2019 that enabled Tamerat’s fans around the world to be connected for a common cause of founding an Ethiopianist media in the public sphere. ",3391050,45100,276,2023-04-24T23:04:33Z,12286,2.58,1314360
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,2018-09-29T09:13:46Z,"GEBEYANU is popular for its highly professional and influential TV and
Radio programs. Its involvement began even before it is officially
renamed as GEBEYANU. It started with the name Solomon Shumiye to
be the first private program producer on ETV since 1992 E.C.
GEBEYANU and/or Solomon Shumiye have been familiar brands of the
media business for more than 19 years. Backed by creative talent and
higher education, GEBEYANU’s effort significantly influenced the
industry and now replicating of its content and/or format has become
common experience. The following are among the major productions
that have been transmitted on the national broadcaster, EBC and
Nahoo TV.",10314311,107000,665,2023-04-24T23:04:33Z,15510,4.57,2256960
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,2020-11-13T11:38:22.416086Z,"Ethio News provides news, news analysis, opinions on current affairs, produces documentaries, among others, on range of issues in Ethiopia and the Horn of Africa.",30140702,165000,1477,2023-04-24T23:04:33Z,20406,2.44,12352746
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,2019-08-19T06:20:18Z,"Welcome to Feta Daily
Feta Daily is Ethiopian Entertainment Media. update our channel on a daily basis.
We have the desire to work with you.
let's Work together contact, business Feta Daily → https://www.facebook.com/FetaTube/
",152140529,587000,1026,2023-04-24T23:04:33Z,148285,3.68,41342535
UCgIxJwBNuGzDKrBaZhATDug,Anchor Ethiopia,2022-10-16T04:41:28.299163Z,"",7934228,85800,262,2023-04-24T23:04:33Z,30283,0.52,15258130
UCilWrw2C8_VkFZ2tE5eKpdQ,Mager Media - ማገር,2020-12-12T05:48:39.995607Z,"እኛው ነን!!
ታሪክ መርምረው፣ ሃሳብ አንጥረው መላ የሚፈጥሩ፣ የእውነትን መንገድ የሚያበሩና የሚመሩ ሊቆቻችንን፤ ግዙፍ አርቅቀው ረቂቅ አግዝፈው የሚያሳዩ ምናባውያን ጠቢቦቻችንን ይዘንና በዘመናዊ የመገናኛ መሳሪያዎች ታግዘን ህዝባችንን በሃሳብ በማገናኘት የወደፊት እድሉን የሚቆጣጠርበትን ማማ የምናቆምለት እኛው ነን!",1321292,24000,336,2023-04-24T23:04:33Z,3932,2.36,559869
UCmAnzjcjIgtWuE6AnBCViTg,OMN,2014-01-19T08:11:25Z,"OMN is an independent, nonpartisan and nonprofit news enterprise whose mission is to produce original and citizen-driven reporting on Oromo and Oromia. For more information visit out website at http://www.oromiamedia.org
",111926166,517000,9835,2023-04-24T23:04:33Z,11380,9.26,12087058
UCoVL5YOr2KdnYNspQf3s5uw,ኢትዮ ሰላም  Ethio Selam,2022-06-30T08:28:53.278299Z,"ስለ ሰላም እናወራለን!!!
ስለ ሰላም እንወያያለን!!!
ስለ ሰላም እንሞግታለን!!!

ኢትዮ-ሰላም በኢትዮጵያ ውስጥ አውንታዊ ሰላም ሰፍኖ ማየትን የሚፈልግ፤ የአገራችንን ማህበረ-ኢኮኖሚያዊና ፖለቲካዊ ጉዳዮች ከተለያዩ እይታዎች አንፃር የሚተነተኑበትና አውንታዊ ሰላምንና መረጋጋትን ሊያሰፍኑና ሊያመጡ የሚችሉ አማራጭ ሀሳቦች የሚቀርቡበት ነፃና ገለልተኛ ሚዲያ ነው።

ይህን እንቅስቃሴ ማበረታታትና በአገራችን አውንታዊ ሰላም ሰፍኖ ማየት የምትናፍቁ ሁሉ ሚዲያችንን ሰብስክራይብ በማድረግ ቤተሰብ እንዲሆኑንና በሚችሉት ሁሉ እንዲያግዙን ጥሪ እናደርጋለን።

Ethio-Selam is a free and independent media that seeks to analyze the socio-economic and political issues of our country from different perspectives and offers alternative ideas that can bring about positive peace and stability in our country Ethiopia.

We encourage all those who want to help for this movement and yearn to see the positive peace in our country to subscribe to our media and become a family and help us in any way you can.
",3209267,38400,125,2023-04-24T23:04:33Z,25674,0.82,3913740
UCvr6jA3WYOhXFUD2LKpqhQw,Ethio 360 Media,2019-06-04T17:59:54Z,"",236837193,588000,4080,2023-04-24T23:04:33Z,58048,3.89,60883597
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,2017-07-07T08:46:55Z,"Andafta Is Ethiopian multi-platform entertainment and media company ,Powered by its own proprietary technology. Andafta is the go-to source for tech, digital culture and entertainment content for its dedicated and influential audience around the nation as well for the globe.",271814158,890000,6045,2023-04-24T23:04:33Z,44965,5.8,46864510
UCxIn6j4tH1dVnqLd1WFvFNA,Abebe Belew,2012-08-23T23:11:19Z,ADDIS DIMTS Multimedia,31515249,155000,1080,2023-04-24T23:04:33Z,29180,10.67,2953631
UC-jwtt0RVJPNidr2Ja1_7yQ,MENELIK TELEVISION 3,2023-01-31T23:05:23.760720Z,News and Entertainment channel,345678,3600,167,2023-04-25T23:04:39Z,2069,0.23,1502947
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,2019-11-14T00:41:33.765580Z,"አደባባይ ሚዲያ በዩ.ኤስ አሜሪካ በቴክሳስ ጠቅላይ ግዛት የተቋቋመ ትርፍ አልባ (nonprofit Media) የሚዲያ ድርጅት ነው። በኢትዮጵያውያን እና በኢትዮጵያውያን-አሜሪካውያን የተቋቋመው አደባባይ ሚዲያ ሚዛናዊና የነጠረ እውነታ (fair, balanced and Fact-checked news and views) ላይ በማቅረብ ላይ የተመሠረተ ነው።",13058921,99400,914,2023-04-25T23:04:39Z,14287,3.45,3785194
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,2007-09-21T22:51:08Z,"",18081911,336000,1222,2023-04-25T23:04:39Z,14796,15.59,1159840
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,2018-09-02T14:01:50Z,"TMH’s mission is to enrich the lives of Tigray people by providing captivating media through nonpartisan journalism. TMH will promote community dialogue through exchanging information across different social, cultural, geographical, regional, and ideological boundaries. This dialogue will assist in TMH’s endeavor to enhance tolerance, social integration, and mutual coexistence among all east African people. ",155755521,352000,5538,2023-04-25T23:04:39Z,28124,4.64,33568000
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),2022-02-22T03:19:46.031340Z,"Ethiopian Media Services is publicly funded satellite television station broadcasting 24 hours of news, analysis, and entertainment programs to wider Ethiopian audience across the globe. Ethiopia, a country with a population of close to 120 million people,  Ethiopian Media Services will continue its relentless efforts to produce and broadcast quality programs covering a wide range of issues to its viewers/listeners in Ethiopia and globe.

",46379078,223000,1115,2023-04-25T23:04:39Z,41595,1.17,39640237
UCCk2vUhB0SyQhA6JXyjXHEg,EthioTube,2008-03-30T22:10:53Z,"Official YouTube Channel of EthioTube.

Current events, breaking news, entertainment, exclusive interviews and much more for all things Ethiopia.
",40392139,224000,1750,2023-04-25T23:04:39Z,23081,15.07,2680301
UCDXU7RuIQc0xRKJyP0ZTZaQ,Roha,2021-09-14T05:03:11.815220Z,"ሮሐ ቴቪ-የሀገሬው
ውድ የሮሐ ቴሌቪዥን ወዳጆች በዩቲዩብ ቻናላችን የሮሐ ብቻ የሆኑ ዕለታዊ ዜናዎች፤ የፖለቲካ  ትንታኔ ዝግጅት በየቀኑ፤ የትም ያልተሰሙ የህዝብ ድምጾችንና ወቅታዊ ልዩ ልዩ ማህበረሰብ ተኮር የመዝናኛ ዝግጅቶችን መከታተል ከእናንተ ከቤተሰቦቻችን የሚጠበቅ ነው፡፡ ‹‹ሮሐ ቴሌቪዥን የሀገሬው ነው›› ስንል የሮሐ ስራዎች ሁሉ በሀገሬነት የሚመዝኑና ባለቤታቸውም ሀገሬ የሆነው ኢትዮጵያዊ ሁሉ መሆኑን ለማሳወቅ ነው፡፡ አብዝታችሁ እንድትወዳጁንና እንድታበረታቱን እንጋብዛችኋለን፡፡
ሮሐ ቴቪ-የሀገሬው
",12167382,95900,1029,2023-04-25T23:04:39Z,11824,1.61,7557380
UCJ61rOk0c0b0COn0qOOo1aQ,Zara Media Network - ዛራ,2021-10-08T03:12:24.953742Z,"We serve with integrity and professionalism for justice, equality, freedom, and quality of life.",23202362,131000,472,2023-04-25T23:04:39Z,49157,1.55,14969265
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ,2021-09-14T20:20:04.908474Z,"Arat Kilo is newly established digital media outlet by the renowned and seasoned Ethiopian journalists. It's a hub for News, Analysis and Interviews.

Issues about current affairs, Politics and others in and around Ethiopia, Africa and the World will be addressed in detail.

Be subscribed, updated and informed with us.



#aratkilo
#aratkilomedia

",681605,16400,90,2023-04-25T23:04:39Z,7573,1.61,423357
UCPVr1rrKl8pXVFi-rrqzS1g,Reyot,2014-08-06T19:51:23Z,ርዕዮት የኢትዮጲያና ኢትዮጲያዊነትን ሁለንተና የሚቃኝ፣ የሀገርንና የህዝብን ጉዳዮች በብዙ መንገዶች ተደራሽ የሚያደርግ፣ በርካታ ዝግጅቶችና አቀራረቦች ያሉት የሚድያ ተቋም ነው፡፡  Reyot Media expounds on everything Ethiopian across multiple platforms and formats that our audience find wherever they are.,44003773,190000,2096,2023-04-25T23:04:39Z,20994,8.72,5046304
UCPmgFzP2ZPmdGjHxXjigJaw,Ashara Media - አሻራ ሚዲያ,2022-05-11T13:20:06.187435Z,"",3912382,39700,820,2023-04-25T23:04:39Z,4771,0.96,4075397
UCSYM-vgRrMYsZbG-Z7Kz0Pw,ESATtv Ethiopia,2018-05-10T17:30:16Z,"Ethiopian Satellite Television and Radio is the first publicly funded satellite television station broadcasting 24 hours of news, analysis, and entertainment programs to wider Ethiopian audience across the glob. Ethiopia, a country with a population of close to 110 million people,
ESAT will continue its relentless efforts to produce and broadcast quality programs covering a wide range of issues to its listeners in Ethiopia and glob.
",198795168,644000,8928,2023-04-25T23:04:39Z,22266,4.96,40079670
UCUOJQ0kAEqms79eY37hH-Jg,ETHIO 251 MEDIA,2021-01-17T15:07:48.315237Z,"#ተጨማሪ_መረጃዎችን_ከኢትዮ_251_የተለያዩ_የመረጃ_መረቦች_ያግኙ_እንዲሁም_ሀሳብና_አስተያየታሁን_በጽሁፍ_መልዕክት_ያድርሱን

ተጨማሪ መረጃዎችን ከኢትዮ 251 የተለያዩ የመረጃ መረቦች ያግኙ እንዲሁም ሀሳብና አስተያየታሁን በጽሁፍ መልዕክት ያድርሱን :-
በፌስቡክ https: https://www.facebook.com/ethio251
በቴሌግራም https://t.me/ethio251media
ዩቱዩብ https://youtube.com/c/ETHIO251MEDIA


እናመሰግናለን

https://www.youtube.com/channel/UCN300jmMg6DsO2wECkleq0w
ETHIO 251 MEDIA is an independent media offering you News, Political Analysis and Information feeds from Addis Ababa, Ethiopia.

Enjoy our wide collection of Ethiopian, African and worldwide News and more contents by subscribing to our channel.
",14320211,113000,940,2023-04-25T23:04:39Z,15234,2.27,6308462
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,2022-01-03T13:41:52.318843Z,"",6103851,44400,1031,2023-04-25T23:04:39Z,5920,1.31,4659428
UCZvMKrP8XmP9GAHMloucOaA,Mengizem Media ምንጊዜም ሚዲያ,2012-02-08T02:13:27Z,"Mengizem media is a media that focuses on Ethiopian political,economic and social issues.",3783554,31700,1356,2023-04-25T23:04:39Z,2790,11.21,337515
UC_f89AbX5NPU77YaoaSKRSg,Terara Network,2020-09-26T06:58:30.652446Z,"We were founded on September 26, 2020 by vetran Ethiopian journalist Tamerat Negera Feyisa as a platform for exploring, defining & promoting Ethiopianist ideas through quality web based journalism & commentary. Terara aspires to discuss issues in Politics, Economics, Education, Arts & Letters of Ethiopia & the greater horn. The seed money to start Terara was raised by Tamerat’s friend, Tariku Geleta through crowd funding campaign on December 8, 2019 that enabled Tamerat’s fans around the world to be connected for a common cause of founding an Ethiopianist media in the public sphere. ",3391096,45100,276,2023-04-25T23:04:39Z,12286,2.58,1314378
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,2018-09-29T09:13:46Z,"GEBEYANU is popular for its highly professional and influential TV and
Radio programs. Its involvement began even before it is officially
renamed as GEBEYANU. It started with the name Solomon Shumiye to
be the first private program producer on ETV since 1992 E.C.
GEBEYANU and/or Solomon Shumiye have been familiar brands of the
media business for more than 19 years. Backed by creative talent and
higher education, GEBEYANU’s effort significantly influenced the
industry and now replicating of its content and/or format has become
common experience. The following are among the major productions
that have been transmitted on the national broadcaster, EBC and
Nahoo TV.",10315372,107000,667,2023-04-25T23:04:39Z,15465,4.57,2257192
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,2020-11-13T11:38:22.416086Z,"Ethio News provides news, news analysis, opinions on current affairs, produces documentaries, among others, on range of issues in Ethiopia and the Horn of Africa.",30189817,165000,1480,2023-04-25T23:04:39Z,20398,2.45,12322374
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,2019-08-19T06:20:18Z,"Welcome to Feta Daily
Feta Daily is Ethiopian Entertainment Media. update our channel on a daily basis.
We have the desire to work with you.
let's Work together contact, business Feta Daily → https://www.facebook.com/FetaTube/
",152275836,587000,1028,2023-04-25T23:04:39Z,148128,3.68,41379303
UCgIxJwBNuGzDKrBaZhATDug,Anchor Ethiopia,2022-10-16T04:41:28.299163Z,"",7976957,86000,263,2023-04-25T23:04:39Z,30330,0.53,15050862
UCilWrw2C8_VkFZ2tE5eKpdQ,Mager Media - ማገር,2020-12-12T05:48:39.995607Z,"እኛው ነን!!
ታሪክ መርምረው፣ ሃሳብ አንጥረው መላ የሚፈጥሩ፣ የእውነትን መንገድ የሚያበሩና የሚመሩ ሊቆቻችንን፤ ግዙፍ አርቅቀው ረቂቅ አግዝፈው የሚያሳዩ ምናባውያን ጠቢቦቻችንን ይዘንና በዘመናዊ የመገናኛ መሳሪያዎች ታግዘን ህዝባችንን በሃሳብ በማገናኘት የወደፊት እድሉን የሚቆጣጠርበትን ማማ የምናቆምለት እኛው ነን!",1326084,24000,336,2023-04-25T23:04:39Z,3946,2.37,559529
UCmAnzjcjIgtWuE6AnBCViTg,OMN,2014-01-19T08:11:25Z,"OMN is an independent, nonpartisan and nonprofit news enterprise whose mission is to produce original and citizen-driven reporting on Oromo and Oromia. For more information visit out website at http://www.oromiamedia.org
",112005454,517000,9841,2023-04-25T23:04:39Z,11381,9.26,12095621
UCoVL5YOr2KdnYNspQf3s5uw,ኢትዮ ሰላም  Ethio Selam,2022-06-30T08:28:53.278299Z,"ስለ ሰላም እናወራለን!!!
ስለ ሰላም እንወያያለን!!!
ስለ ሰላም እንሞግታለን!!!

ኢትዮ-ሰላም በኢትዮጵያ ውስጥ አውንታዊ ሰላም ሰፍኖ ማየትን የሚፈልግ፤ የአገራችንን ማህበረ-ኢኮኖሚያዊና ፖለቲካዊ ጉዳዮች ከተለያዩ እይታዎች አንፃር የሚተነተኑበትና አውንታዊ ሰላምንና መረጋጋትን ሊያሰፍኑና ሊያመጡ የሚችሉ አማራጭ ሀሳቦች የሚቀርቡበት ነፃና ገለልተኛ ሚዲያ ነው።

ይህን እንቅስቃሴ ማበረታታትና በአገራችን አውንታዊ ሰላም ሰፍኖ ማየት የምትናፍቁ ሁሉ ሚዲያችንን ሰብስክራይብ በማድረግ ቤተሰብ እንዲሆኑንና በሚችሉት ሁሉ እንዲያግዙን ጥሪ እናደርጋለን።

Ethio-Selam is a free and independent media that seeks to analyze the socio-economic and political issues of our country from different perspectives and offers alternative ideas that can bring about positive peace and stability in our country Ethiopia.

We encourage all those who want to help for this movement and yearn to see the positive peace in our country to subscribe to our media and become a family and help us in any way you can.
",3209577,38400,126,2023-04-25T23:04:39Z,25472,0.82,3914118
UCvr6jA3WYOhXFUD2LKpqhQw,Ethio 360 Media,2019-06-04T17:59:54Z,"",237096514,589000,4083,2023-04-25T23:04:39Z,58069,3.89,60950260
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,2017-07-07T08:46:55Z,"Andafta Is Ethiopian multi-platform entertainment and media company ,Powered by its own proprietary technology. Andafta is the go-to source for tech, digital culture and entertainment content for its dedicated and influential audience around the nation as well for the globe.",271926358,890000,6049,2023-04-25T23:04:39Z,44953,5.8,46883854
UCxIn6j4tH1dVnqLd1WFvFNA,Abebe Belew,2012-08-23T23:11:19Z,ADDIS DIMTS Multimedia,31537721,155000,1080,2023-04-25T23:04:39Z,29201,10.67,2955737
UC-jwtt0RVJPNidr2Ja1_7yQ,MENELIK TELEVISION 3,2023-01-31T23:05:23.760720Z,News and Entertainment channel,352320,3730,171,2023-04-26T23:04:41Z,2060,0.23,1531826
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,2019-11-14T00:41:33.765580Z,"አደባባይ ሚዲያ በዩ.ኤስ አሜሪካ በቴክሳስ ጠቅላይ ግዛት የተቋቋመ ትርፍ አልባ (nonprofit Media) የሚዲያ ድርጅት ነው። በኢትዮጵያውያን እና በኢትዮጵያውያን-አሜሪካውያን የተቋቋመው አደባባይ ሚዲያ ሚዛናዊና የነጠረ እውነታ (fair, balanced and Fact-checked news and views) ላይ በማቅረብ ላይ የተመሠረተ ነው።",13059070,99400,914,2023-04-26T23:04:41Z,14287,3.45,3785237
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,2007-09-21T22:51:08Z,"",18090725,336000,1224,2023-04-26T23:04:41Z,14780,15.59,1160405
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,2018-09-02T14:01:50Z,"TMH’s mission is to enrich the lives of Tigray people by providing captivating media through nonpartisan journalism. TMH will promote community dialogue through exchanging information across different social, cultural, geographical, regional, and ideological boundaries. This dialogue will assist in TMH’s endeavor to enhance tolerance, social integration, and mutual coexistence among all east African people. ",155780050,352000,5541,2023-04-26T23:04:41Z,28114,4.65,33501086
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),2022-02-22T03:19:46.031340Z,"Ethiopian Media Services is publicly funded satellite television station broadcasting 24 hours of news, analysis, and entertainment programs to wider Ethiopian audience across the globe. Ethiopia, a country with a population of close to 120 million people,  Ethiopian Media Services will continue its relentless efforts to produce and broadcast quality programs covering a wide range of issues to its viewers/listeners in Ethiopia and globe.

",46440012,223000,1118,2023-04-26T23:04:41Z,41538,1.17,39692317
UCCk2vUhB0SyQhA6JXyjXHEg,EthioTube,2008-03-30T22:10:53Z,"Official YouTube Channel of EthioTube.

Current events, breaking news, entertainment, exclusive interviews and much more for all things Ethiopia.
",40394639,224000,1750,2023-04-26T23:04:41Z,23082,15.07,2680467
